obj_Value    Budget
 3955.4600   1000
 3391.5674   1000
 3875.5647   1000
 3525.4196   1000
 4049.2315   1000
 3988.0120   1000
 4115.6092   1000
 5313.0126   1000
 5164.3231   1000
 4964.1244   1000
 5458.5095   1000
 3372.6447   1000
 3189.3864   1000
 3034.0462   1000
 3485.8962   1000
 2548.2795   1000
 3347.9822   1000
 4617.4871   1000
 4152.9391   1000
 2497.5641   1000
 1582.7506   1000
 3798.2848   1000
 4662.6952   1000
 3890.5874   1000
 3846.2045   1000
 3773.0875   1000
 3745.1826   1000
 3786.5952   1000
 3980.7183   1000
 3336.6727   1000
 4680.1317   1000
 3125.9264   1000
 3202.2353   1000
 3909.5015   1000
 4721.5282   1000
 4077.9468   1000
 3932.7675   1000
 3059.0121   1000
 3459.2175   1000
 3366.0707   1000
 2641.1183   1000
 3583.1310   1000
 4227.5530   1000
 4377.3986   1000
 3471.0231   1000
 4623.6468   1000
 4808.7086   1000
 4083.0806   1000
 4528.7620   1000
 5353.1498   1000
 4430.8180   1000
 4560.0306   1000
 4306.4710   1000
 4278.4014   1000
 3980.5334   1000
 3105.8781   1000
  781.8390   1000
 3244.5221   1000
 5066.6133   1000
 3148.7394   1000
 3393.8444   1000
 3662.3440   1000
 5500.0051   1000
 3410.9531   1000
 1962.8183   1000
 3626.2734   1000
 2677.7881   1000
 3085.6518   1000
 3087.0183   1000
 3600.0217   1000
 1842.7459   1000
 5144.5205   1000
 4426.5724   1000
 4234.6429   1000
 4228.5747   1000
 3082.3230   1000
 3483.2022   1000
 2809.0882   1000
 1803.4842   1000
 5120.7905   1000
 2697.9706   1000
 4727.5762   1000
 4197.7944   1000
 4041.5577   1000
 4709.5215   1000
 4105.0005   1000
 3504.1292   1000
 4528.7188   1000
 3553.8181   1000
 4069.5072   1000
 2512.6887   1000
 2364.7802   1000
 3664.7478   1000
 2914.9264   1000
 4031.8510   1000
 2899.7311   1000
 4347.0333   1000
 3381.2341   1000
 4127.0794   1000
 1841.7885   1000
