obj_Value    Budget
   64.2879   1000
14378.1169   1000
 2632.3682   1000
  162.6150   1000
  695.2032   1000
13328.6948   1000
11037.0130   1000
 2694.6409   1000
14276.2403   1000
  505.5987   1000
 9292.1818   1000
 3277.7494   1000
10336.2013   1000
 6023.2727   1000
   48.9796   1000
  402.1238   1000
10489.8571   1000
   62.8234   1000
 5411.4156   1000
 4092.0000   1000
 3559.0117   1000
 1039.3617   1000
   24.9214   1000
 5552.0844   1000
 1394.6065   1000
 4917.8052   1000
 1888.9214   1000
  494.8169   1000
16171.3766   1000
17797.0974   1000
  384.8271   1000
 1073.1390   1000
 4716.5890   1000
13900.5974   1000
13253.7338   1000
 9466.7662   1000
  813.4312   1000
  113.6723   1000
  811.5682   1000
 5831.9351   1000
 3070.5110   1000
 6475.7403   1000
12402.5000   1000
20249.0130   1000
 3361.5461   1000
10360.0195   1000
 8731.7792   1000
   54.0950   1000
10342.3571   1000
 8385.7727   1000
 9742.1818   1000
 1020.1558   1000
10499.9416   1000
 1760.5812   1000
 1254.2195   1000
 4302.3747   1000
 3045.8753   1000
17740.1558   1000
16751.2597   1000
19327.2727   1000
 9985.7727   1000
  562.0786   1000
18209.5649   1000
 3369.1396   1000
  617.7604   1000
19308.0649   1000
 8751.7013   1000
20024.4805   1000
10307.7532   1000
  659.7831   1000
 2937.8149   1000
21205.4091   1000
18848.5325   1000
13711.2208   1000
12324.6883   1000
12902.8312   1000
 8593.0325   1000
11327.5519   1000
 7563.0000   1000
 3981.3149   1000
 9340.5390   1000
 4505.6305   1000
12384.6299   1000
13738.0000   1000
14450.7468   1000
11242.1753   1000
10909.7532   1000
 6513.8831   1000
  911.3955   1000
 4898.2370   1000
 1939.9273   1000
 6896.0390   1000
 6361.8312   1000
 1286.5857   1000
  389.2003   1000
 7108.3831   1000
  141.8569   1000
16014.2922   1000
14715.0000   1000
24528.2013   1000
