obj_Value    Budget
  339.9306   1000
  360.5533   1000
  455.6846   1000
  335.9657   1000
  408.2312   1000
  428.2937   1000
  373.9569   1000
  299.8922   1000
  415.3059   1000
  274.6679   1000
  309.8996   1000
  253.3572   1000
  196.5734   1000
  417.0981   1000
  250.4645   1000
  497.5041   1000
  195.1395   1000
  314.5960   1000
  208.5464   1000
  335.2406   1000
  701.7466   1000
  330.2915   1000
  303.9352   1000
  638.7849   1000
  321.3030   1000
  415.1748   1000
  350.5659   1000
  342.6983   1000
  707.0681   1000
  241.1409   1000
  303.1415   1000
  300.7648   1000
  424.1224   1000
  324.1948   1000
  395.4039   1000
  407.8283   1000
  557.5704   1000
  451.7876   1000
  443.7839   1000
  474.9779   1000
  416.8543   1000
  402.4973   1000
  527.2464   1000
  447.5841   1000
  360.6336   1000
  242.2862   1000
  386.5837   1000
  297.4474   1000
  482.9096   1000
  417.4794   1000
  428.7892   1000
  582.2634   1000
  454.4755   1000
  500.5553   1000
  738.4323   1000
  392.3020   1000
  368.6969   1000
  282.4889   1000
  544.5089   1000
  279.2724   1000
  386.7695   1000
  247.6719   1000
  347.3360   1000
  685.2530   1000
  257.6572   1000
  360.7290   1000
  434.4874   1000
  427.7360   1000
  536.2682   1000
  381.2669   1000
  382.6041   1000
  440.3026   1000
  494.3337   1000
  453.6028   1000
  401.4090   1000
  387.8503   1000
  407.8356   1000
  456.7008   1000
  343.4733   1000
  358.2505   1000
  274.9941   1000
  444.4228   1000
  404.4195   1000
  609.6582   1000
  479.9167   1000
  536.3390   1000
  180.8140   1000
  655.8714   1000
  493.7087   1000
  262.9823   1000
  257.7718   1000
  288.6763   1000
  308.3708   1000
  292.3990   1000
  249.7106   1000
  272.4083   1000
  824.7304   1000
  414.8680   1000
  347.8366   1000
  254.0484   1000
