obj_Value    Budget
 2771.8284   1000
 3674.3176   1000
 4112.6360   1000
 3536.5241   1000
 2892.4025   1000
 2880.1017   1000
 3783.2879   1000
 3839.6228   1000
 4297.5046   1000
 3052.7900   1000
 2607.8752   1000
 2589.8169   1000
 2070.0638   1000
 2686.2025   1000
 3949.4923   1000
 3820.4035   1000
 3521.2063   1000
 3645.1103   1000
 3659.0750   1000
 2923.1760   1000
 1885.0021   1000
 3928.3623   1000
 3308.2055   1000
 4403.8513   1000
 2606.1947   1000
 4188.3400   1000
 4024.7602   1000
 4012.8477   1000
 3543.3927   1000
 4013.6987   1000
 3725.2720   1000
 3281.9917   1000
 3272.1593   1000
 4164.7300   1000
 4452.3341   1000
 3836.7298   1000
 3420.9655   1000
 3153.9712   1000
 3774.3690   1000
 2402.3401   1000
 3817.8624   1000
 2477.2787   1000
 2841.1761   1000
 3647.1362   1000
 3747.5131   1000
 3928.1127   1000
 3650.1376   1000
 2460.8531   1000
 3111.0776   1000
 2852.6740   1000
 3142.0225   1000
 3188.0714   1000
 3632.6849   1000
 3686.2616   1000
 2614.9524   1000
 3485.3920   1000
 3321.3007   1000
 3342.9804   1000
 2415.6770   1000
 3588.6578   1000
 2490.8562   1000
 3096.2713   1000
 2867.3942   1000
 2835.3642   1000
 4082.5157   1000
 3672.7894   1000
 2954.6056   1000
 4188.8732   1000
 2279.8788   1000
 3170.0087   1000
 4790.0506   1000
 3539.4480   1000
 2393.0500   1000
 2681.7654   1000
 3267.4602   1000
 3163.4447   1000
 3355.2000   1000
 2804.1657   1000
 2398.8161   1000
 4267.0843   1000
 3754.0418   1000
 3973.9741   1000
 3841.0108   1000
 2404.2051   1000
 3507.7748   1000
 3890.5769   1000
 3133.2404   1000
 2712.1848   1000
 3135.8263   1000
 3498.8747   1000
 3215.2096   1000
 3490.8007   1000
 2352.5495   1000
 4629.5595   1000
 3811.3682   1000
 4657.8541   1000
 3751.6693   1000
 4230.4206   1000
 4120.5918   1000
 3277.0472   1000
