obj_Value    Budget
   91.2700   1000
 6408.1558   1000
  213.1402   1000
   40.5980   1000
   32.6335   1000
  627.3065   1000
  933.1039   1000
 4387.9870   1000
  523.8909   1000
  632.9448   1000
   85.6269   1000
  448.9869   1000
  381.0151   1000
  263.8018   1000
   53.5549   1000
  581.4409   1000
  497.4925   1000
  113.3670   1000
   85.3615   1000
  808.8377   1000
  512.3026   1000
   73.0553   1000
   50.4592   1000
   87.8832   1000
   40.2107   1000
  205.8497   1000
   31.1566   1000
   56.1462   1000
   80.8136   1000
10333.2273   1000
   77.0740   1000
   30.0655   1000
   49.8265   1000
16340.0000   1000
  568.8734   1000
   71.5558   1000
  148.3339   1000
  121.9563   1000
  344.7171   1000
 1144.3084   1000
   91.6000   1000
 1643.8792   1000
   80.0985   1000
  757.9604   1000
  398.0249   1000
  135.1558   1000
   39.7168   1000
  332.0156   1000
  138.5597   1000
   49.2253   1000
  120.9138   1000
   59.6800   1000
 5393.9156   1000
  201.2692   1000
  356.0774   1000
  234.8875   1000
  102.1292   1000
 1246.5221   1000
   46.1437   1000
 1094.1032   1000
  856.3026   1000
  214.9581   1000
  710.7416   1000
   72.7423   1000
  199.8546   1000
  462.8025   1000
 2421.9643   1000
 2205.0877   1000
   70.1734   1000
  286.8800   1000
  988.3312   1000
  136.5537   1000
 1368.6429   1000
  496.1229   1000
  177.0000   1000
  234.9064   1000
  115.6451   1000
 1141.3032   1000
  436.2698   1000
  112.3028   1000
 3278.5260   1000
  104.6825   1000
  189.9099   1000
 1876.8000   1000
  857.6292   1000
   59.0782   1000
 1801.2396   1000
  416.4171   1000
   60.4776   1000
  364.7886   1000
  631.2805   1000
  366.7912   1000
 2111.2078   1000
   56.4768   1000
  206.6100   1000
  250.3669   1000
  134.3750   1000
  459.9432   1000
  393.2905   1000
  739.2182   1000
