obj_Value      Budget
2960.671728	500
4387.171931	500
3504.171126	500
7682.687967	500
1959.692356	500
8761.845676	500
11530.89051	500
4653.47442	500
1553.003035	500
2961.100729	500
2968.515187	500
6553.402369	500
4649.607501	500
5936.78816	500
3220.446376	500
5160.305991	500
10185.86927	500
3932.273157	500
1449.076444	500
3397.150006	500
2041.577769	500
3314.224123	500
5261.722476	500
6306.503397	500
1121.887637	500
3480.458148	500
2438.143611	500
3194.407832	500
14197.13485	500
6266.232063	500
3904.699329	500
1720.864227	500
3694.626393	500
1629.922422	500
1607.635194	500
2473.651614	500
4910.658248	500
2403.206961	500
2334.33493	500
4889.432822	500
2462.2988	500
2480.13372	500
10758.27377	500
2533.820775	500
6325.706572	500
1609.49477	500
3128.170892	500
4695.220168	500
4673.782292	500
1577.674871	500
3302.029084	500
3246.955359	500
3534.941457	500
4387.814142	500
5065.024361	500
7884.413188	500
8269.346513	500
2641.088508	500
7161.039957	500
2103.423378	500
8093.538499	500
2009.878494	500
4571.176049	500
7164.13619	500
3169.300565	500
6451.146276	500
3540.139162	500
7733.610259	500
1957.796881	500
5386.919984	500
2339.495213	500
2139.764137	500
1798.561707	500
2192.773549	500
3294.952759	500
4737.432703	500
12997.48844	500
5608.467827	500
4459.791616	500
1851.700994	500
3288.321506	500
2608.329566	500
1941.103345	500
3392.720728	500
11951.75109	500
3198.335956	500
3512.348938	500
8327.544248	500
2249.301893	500
2517.430444	500
7286.114462	500
7467.663153	500
3812.507103	500
2639.752498	500
3021.608637	500
2095.603094	500
3831.407182	500
4012.258885	500
3206.496703	500
2422.527959	500
