obj_Value    Budget
   49.7358   3000
   45.6446   3000
   62.7272   3000
   60.7677   3000
   49.9057   3000
   64.3081   3000
   45.1082   3000
   46.1270   3000
   50.1090   3000
   53.9121   3000
   43.5574   3000
   58.3748   3000
   56.9450   3000
   57.2463   3000
   54.6309   3000
   55.7333   3000
   45.5595   3000
   48.7705   3000
   44.4094   3000
   47.0750   3000
   55.1680   3000
   46.3395   3000
   49.3246   3000
   46.1372   3000
   46.4649   3000
   35.8385   3000
   54.8990   3000
   47.1679   3000
   47.2839   3000
   43.6770   3000
   55.4409   3000
   56.0236   3000
   44.8223   3000
   47.3603   3000
   57.8147   3000
   52.0044   3000
   47.6995   3000
   45.3056   3000
   46.4170   3000
   44.9145   3000
   54.6948   3000
   44.9106   3000
   46.1505   3000
   52.4683   3000
   44.0944   3000
   45.6655   3000
   46.6088   3000
   45.9456   3000
   47.0839   3000
   45.5749   3000
   33.2895   3000
   47.2493   3000
   46.1203   3000
   50.5230   3000
   45.7065   3000
   45.7164   3000
   46.0131   3000
   46.8312   3000
   44.3205   3000
   43.2131   3000
   43.4182   3000
   54.3688   3000
   47.2628   3000
   39.6223   3000
   46.4320   3000
   39.1058   3000
   48.2998   3000
   55.0937   3000
   45.9772   3000
   35.9487   3000
   45.0011   3000
   51.7306   3000
   55.5367   3000
   46.4774   3000
   45.8427   3000
   42.7538   3000
   47.4079   3000
   29.8964   3000
   45.2025   3000
   50.3850   3000
   45.6582   3000
   62.9261   3000
   43.2122   3000
   46.5591   3000
   46.5838   3000
   45.2881   3000
   44.5113   3000
   48.2506   3000
   44.5111   3000
   50.4217   3000
   46.9554   3000
   55.1598   3000
   45.4023   3000
   46.5992   3000
   44.9091   3000
   46.3746   3000
   42.1751   3000
   55.3788   3000
   32.0036   3000
   36.0091   3000
