obj_Value      Budget
165.15 	3000
137.71 	3000
86.63 	3000
173.52 	3000
94.56 	3000
134.74 	3000
162.05 	3000
73.66 	3000
466.43 	3000
279.50 	3000
160.84 	3000
141.61 	3000
177.30 	3000
97.13 	3000
427.41 	3000
99.21 	3000
150.13 	3000
69.04 	3000
171.39 	3000
89.64 	3000
113.18 	3000
160.71 	3000
249.52 	3000
96.60 	3000
121.57 	3000
95.44 	3000
144.92 	3000
260.36 	3000
77.45 	3000
60.19 	3000
216.45 	3000
143.53 	3000
191.52 	3000
123.08 	3000
144.81 	3000
93.92 	3000
83.60 	3000
77.64 	3000
397.05 	3000
254.43 	3000
169.83 	3000
179.27 	3000
77.60 	3000
108.35 	3000
186.21 	3000
107.29 	3000
91.46 	3000
69.73 	3000
157.28 	3000
251.44 	3000
196.38 	3000
86.89 	3000
140.01 	3000
80.21 	3000
175.54 	3000
96.67 	3000
90.62 	3000
313.90 	3000
220.28 	3000
76.42 	3000
85.55 	3000
101.97 	3000
200.15 	3000
173.28 	3000
66.71 	3000
81.56 	3000
83.89 	3000
165.66 	3000
206.96 	3000
307.38 	3000
211.89 	3000
93.16 	3000
186.89 	3000
76.67 	3000
143.00 	3000
121.66 	3000
168.67 	3000
80.91 	3000
141.27 	3000
96.75 	3000
104.56 	3000
300.05 	3000
131.88 	3000
158.90 	3000
167.11 	3000
85.95 	3000
79.24 	3000
100.67 	3000
141.63 	3000
116.46 	3000
114.56 	3000
225.61 	3000
92.36 	3000
307.48 	3000
159.76 	3000
73.17 	3000
83.49 	3000
330.72 	3000
125.23 	3000
112.22 	3000
