obj_Value    Budget
   38.1921   3000
 4549.5179   3000
   25.4625   3000
   46.4974   3000
   26.4550   3000
   34.0842   3000
  499.7850   3000
   33.5390   3000
   32.0170   3000
   29.7435   3000
   28.8275   3000
   30.1365   3000
   27.7440   3000
   54.6710   3000
   42.1560   3000
  296.4550   3000
   28.1030   3000
   29.8471   3000
   30.8694   3000
  858.1154   3000
   29.5665   3000
   28.7330   3000
   26.0565   3000
   26.6565   3000
   28.6670   3000
   26.5560   3000
   35.1470   3000
   36.4780   3000
   29.4531   3000
 1946.0481   3000
   41.5845   3000
   25.8460   3000
  108.8695   3000
   40.5745   3000
   34.1348   3000
  850.7647   3000
   29.0900   3000
   27.4235   3000
   26.1205   3000
   39.4319   3000
   28.0240   3000
   43.8337   3000
 3338.8949   3000
   59.1150   3000
   42.0815   3000
   29.6525   3000
   27.8935   3000
   42.9205   3000
   30.3895   3000
   51.4896   3000
   31.5779   3000
   27.5595   3000
   27.4314   3000
   25.4154   3000
   26.8020   3000
   24.7170   3000
   35.5667   3000
  213.3272   3000
   32.7745   3000
   29.4890   3000
   42.8534   3000
   27.1450   3000
   84.0327   3000
   30.0450   3000
   27.8390   3000
   30.9175   3000
   54.3075   3000
   37.7891   3000
  116.6118   3000
   28.3211   3000
   32.6700   3000
  180.5867   3000
   24.4524   3000
 2439.3705   3000
   24.7825   3000
   27.3575   3000
   24.8200   3000
   43.9685   3000
   29.6271   3000
   26.4655   3000
   25.9855   3000
   29.3702   3000
   31.1567   3000
   60.6176   3000
  168.0217   3000
   95.9258   3000
   33.7435   3000
   51.9450   3000
   25.4435   3000
   26.8405   3000
   42.6860   3000
   30.8595   3000
   88.1546   3000
   30.1440   3000
   28.8245   3000
   38.3080   3000
   45.6825   3000
  176.2656   3000
   45.1910   3000
13119.5000   3000
