obj_Value    Budget
   35.2033   3000
  901.0409   3000
  247.7306   3000
   23.7998   3000
   26.6233   3000
  258.6866   3000
 2440.8201   3000
   31.9820   3000
   35.8326   3000
   31.8625   3000
 1498.3818   3000
   51.0842   3000
   28.0684   3000
   30.6325   3000
   42.9028   3000
   44.1540   3000
   68.6064   3000
   28.0131   3000
  362.6401   3000
 1654.9156   3000
  449.7220   3000
   31.9405   3000
   23.9770   3000
   25.4263   3000
   29.0905   3000
   33.6930   3000
   31.8503   3000
   34.1445   3000
 4513.8078   3000
13593.6039   3000
   41.4085   3000
   31.3080   3000
   55.2950   3000
 6263.7857   3000
  917.6052   3000
 5086.3636   3000
   30.0760   3000
   24.0305   3000
   31.0057   3000
  364.0400   3000
   47.6525   3000
   42.2445   3000
 1573.2032   3000
12678.1558   3000
   47.2245   3000
 1518.3870   3000
   55.3860   3000
   48.1923   3000
   30.4476   3000
 5942.5455   3000
 3431.8935   3000
   34.6050   3000
 2890.0286   3000
   46.2150   3000
   45.2122   3000
  461.1069   3000
   29.1702   3000
  917.5474   3000
 1440.9026   3000
 3001.7890   3000
   44.4454   3000
   36.6900   3000
 1290.7649   3000
   29.9360   3000
   29.0706   3000
 1203.3026   3000
 4866.3500   3000
   41.0678   3000
 1810.4838   3000
   29.4760   3000
  131.3829   3000
  894.1883   3000
 1749.5890   3000
 2267.7104   3000
  112.5537   3000
 1648.7669   3000
   27.8135   3000
 1390.4532   3000
  797.4695   3000
   29.6454   3000
   25.5490   3000
  509.4500   3000
 1023.8461   3000
 2030.1487   3000
 4316.0097   3000
 2438.4909   3000
 1312.3370   3000
   81.8194   3000
   28.0580   3000
   27.4540   3000
   32.1425   3000
  654.0429   3000
  175.4217   3000
   27.4220   3000
   44.2055   3000
   32.7659   3000
   39.3168   3000
  378.1957   3000
   49.3345   3000
15001.7013   3000
