obj_Value    Budget
  136.3600   1000
24360.9740   1000
 4675.1948   1000
  163.2250   1000
 2388.1136   1000
 3180.6740   1000
15445.4545   1000
 7182.6039   1000
13525.1104   1000
  291.1260   1000
26224.8247   1000
 6031.4740   1000
14309.0065   1000
17367.5519   1000
  258.6800   1000
 1945.7539   1000
26472.9416   1000
 6270.6818   1000
18601.9156   1000
 8879.4156   1000
  252.1445   1000
  158.8150   1000
  155.7588   1000
 7919.6688   1000
14795.3636   1000
32907.7922   1000
24087.6688   1000
  605.9942   1000
27599.8312   1000
59551.7662   1000
  148.8101   1000
  136.9055   1000
  156.0785   1000
50298.4740   1000
54024.7727   1000
24406.0000   1000
  174.4377   1000
  138.5934   1000
  138.2454   1000
 9430.5000   1000
 4445.3299   1000
  194.3653   1000
36737.3052   1000
53265.2143   1000
21814.0260   1000
18909.3182   1000
35084.4481   1000
  180.5050   1000
22333.8506   1000
27808.2468   1000
26564.3831   1000
 7951.5714   1000
43741.4805   1000
  223.7712   1000
  262.6562   1000
  584.7994   1000
40880.3961   1000
45020.0000   1000
 5391.6429   1000
18394.4091   1000
14860.0714   1000
  157.9594   1000
62623.6883   1000
 6054.9610   1000
  396.9660   1000
36443.1948   1000
  429.5435   1000
45032.3312   1000
31937.8247   1000
 7594.2922   1000
  138.3598   1000
57668.1299   1000
52068.6234   1000
24363.3377   1000
30767.1688   1000
17919.0779   1000
 7411.7468   1000
 8531.4091   1000
 4574.1656   1000
 2575.0045   1000
 1919.1468   1000
23097.8571   1000
42301.0195   1000
44961.1429   1000
31353.1169   1000
19935.4156   1000
24838.6104   1000
27391.7403   1000
  246.1858   1000
  153.4700   1000
 6555.8831   1000
46819.2792   1000
 9893.8961   1000
15228.5390   1000
 2134.3864   1000
  144.3019   1000
 6612.0519   1000
58796.1429   1000
 2758.1104   1000
74065.4286   1000
