obj_Value    Budget
  120.5100   1000
24835.0385   1000
 3199.2808   1000
  156.4717   1000
  221.1151   1000
20013.3462   1000
 9823.1346   1000
30858.6538   1000
20128.1346   1000
  140.6644   1000
 7589.6154   1000
 4734.1596   1000
50690.6923   1000
28695.8718   1000
  208.6000   1000
  180.4175   1000
 5641.0218   1000
 3669.7827   1000
32748.0000   1000
 5415.5000   1000
  504.7500   1000
  154.8747   1000
  139.6800   1000
 2693.6962   1000
 3688.9096   1000
20008.2885   1000
  256.9290   1000
  126.9441   1000
12993.3077   1000
16283.3846   1000
 7763.6026   1000
  139.7529   1000
  908.0205   1000
 9260.8333   1000
21546.5000   1000
 9757.8462   1000
  332.4437   1000
  135.2852   1000
  152.4856   1000
 2647.8455   1000
 1133.6327   1000
  148.9692   1000
31368.3269   1000
54167.6923   1000
 7498.8077   1000
  152.6022   1000
  387.2354   1000
  414.8600   1000
  227.1633   1000
 4815.9615   1000
24025.7115   1000
  280.9946   1000
14351.7179   1000
  193.2252   1000
  169.1350   1000
 1281.2506   1000
23535.2500   1000
56860.6346   1000
 8254.7885   1000
33680.8462   1000
12029.9231   1000
  177.5131   1000
49534.8077   1000
  187.4801   1000
  134.9331   1000
15446.6667   1000
27465.7179   1000
60027.8846   1000
 4928.0654   1000
  144.4755   1000
12431.8974   1000
  412.7935   1000
40587.7885   1000
36132.8846   1000
 5653.4038   1000
 4082.3312   1000
 1427.6321   1000
  660.7167   1000
  173.4553   1000
  139.2417   1000
  131.8267   1000
  974.6864   1000
38205.6731   1000
40793.2564   1000
17578.4808   1000
28103.2308   1000
22394.0192   1000
  234.4869   1000
  136.3808   1000
  151.0425   1000
  894.5250   1000
 5335.5173   1000
14903.0962   1000
25347.7692   1000
  221.0518   1000
 3405.7038   1000
  183.1144   1000
20718.6667   1000
  272.7000   1000
64219.3269   1000
