obj_Value    Budget
 8837.0509   1000
 9873.3546   1000
 9781.4469   1000
 7985.6624   1000
 9461.3371   1000
 9572.6036   1000
 5447.4483   1000
 9218.6547   1000
 9003.8419   1000
 9349.0899   1000
 8683.9849   1000
 9915.3387   1000
 7545.5998   1000
 7530.9936   1000
 8224.5405   1000
 7629.0901   1000
 8244.2478   1000
 8070.1073   1000
 8412.4615   1000
 9004.7576   1000
 7896.7754   1000
 9823.5611   1000
 8823.9762   1000
10521.5713   1000
 8678.3259   1000
 6925.9070   1000
 9963.0890   1000
 8310.5320   1000
11578.3263   1000
11504.6980   1000
 9864.2436   1000
 6279.3909   1000
11132.7668   1000
 9500.0425   1000
 8604.0220   1000
 7542.1612   1000
 8964.5790   1000
 7690.1333   1000
10263.1876   1000
 6331.0979   1000
10446.6517   1000
 5992.2656   1000
 9613.0676   1000
 8093.1657   1000
 8761.9256   1000
 9955.5585   1000
 6397.8730   1000
 6454.5632   1000
 9397.8815   1000
 7480.3501   1000
 9608.5460   1000
 7797.7495   1000
 6791.6069   1000
 6870.9725   1000
 6948.5977   1000
 8763.1365   1000
 9586.9535   1000
 7714.0521   1000
10107.2015   1000
 8764.1253   1000
 7581.7915   1000
 6792.7042   1000
 8356.1573   1000
 9771.7129   1000
 9387.3360   1000
10055.2193   1000
 6665.0201   1000
 9825.0599   1000
 7957.8572   1000
 8415.1962   1000
11263.0772   1000
 8220.4091   1000
12519.7099   1000
12960.0772   1000
 6177.1210   1000
 9742.3478   1000
10291.0216   1000
 7122.2125   1000
 9056.7126   1000
10625.7695   1000
10069.4377   1000
11026.4806   1000
 7869.2948   1000
 7367.8786   1000
 8288.4671   1000
 9261.8865   1000
10999.9937   1000
10629.7737   1000
 8394.0908   1000
 8911.0110   1000
 9996.0201   1000
 6269.7615   1000
 9953.7453   1000
 8032.5268   1000
 9441.3743   1000
11383.6450   1000
 9878.4515   1000
11359.4297   1000
10249.4531   1000
10428.1381   1000
