obj_Value    Budget
 8679.1066   1000
 9491.8946   1000
10396.5054   1000
12844.9424   1000
10212.9398   1000
11829.7568   1000
11359.2365   1000
10281.9057   1000
11314.5232   1000
12674.1368   1000
14025.2174   1000
 4715.9479   1000
 5887.9717   1000
 7530.9936   1000
 9810.2676   1000
 9500.7761   1000
 9591.1380   1000
12761.9697   1000
11152.0068   1000
 9322.7434   1000
 7932.5937   1000
10433.9657   1000
11447.0254   1000
11757.9013   1000
 6775.9004   1000
10676.4664   1000
 8804.8738   1000
11403.7090   1000
 9949.3853   1000
 9143.0711   1000
 9551.9563   1000
 9797.6219   1000
 9381.2284   1000
 9263.5835   1000
 6475.4478   1000
 7659.6486   1000
 6263.8653   1000
 7463.3745   1000
 9910.9858   1000
13227.3582   1000
 7211.7131   1000
 7982.1598   1000
 9765.8147   1000
 8868.6331   1000
11643.8159   1000
11251.4867   1000
 7225.2929   1000
 5845.9717   1000
10403.4122   1000
10820.2779   1000
11200.8893   1000
 7480.3345   1000
 8599.4866   1000
 8441.0201   1000
 8637.6631   1000
10353.5442   1000
 6877.1105   1000
 8679.6917   1000
 5539.2776   1000
13679.0369   1000
 8438.4029   1000
 8427.5714   1000
11849.7206   1000
13858.9614   1000
11231.0443   1000
 9915.0739   1000
12980.8064   1000
11797.2093   1000
13535.4035   1000
 8917.4177   1000
12671.1136   1000
 5929.2656   1000
11456.5161   1000
12617.3840   1000
 7759.8174   1000
 6964.2894   1000
 9127.9745   1000
 7122.2125   1000
 8511.9198   1000
11491.5695   1000
10439.0684   1000
15027.0866   1000
12289.2913   1000
10447.8297   1000
 5061.1558   1000
 9263.6580   1000
 5749.9104   1000
13038.3687   1000
11360.2192   1000
12034.8124   1000
13859.9346   1000
13506.0345   1000
 9598.9866   1000
 8035.4053   1000
 8922.6387   1000
 9342.0971   1000
11161.5449   1000
 7825.0716   1000
 6466.7636   1000
 6334.4110   1000
