obj_Value    Budget
  167.3686   1000
64676.0974   1000
  555.8545   1000
  459.0482   1000
  141.5606   1000
 3977.3630   1000
  181.6400   1000
  168.0883   1000
  142.1714   1000
  179.7750   1000
  296.3900   1000
  210.1429   1000
  143.9900   1000
 5858.5000   1000
  834.2500   1000
  433.9550   1000
 8430.4091   1000
  220.4026   1000
  255.9876   1000
 1125.1740   1000
  985.1565   1000
  159.6919   1000
  127.6350   1000
  247.2745   1000
  253.2499   1000
 1334.3143   1000
  158.6869   1000
  220.6195   1000
 1510.7987   1000
  395.9523   1000
  176.5250   1000
  142.1550   1000
  155.7309   1000
71684.0909   1000
 3855.8286   1000
  949.6039   1000
  163.4250   1000
  126.2850   1000
  150.6410   1000
  266.2912   1000
  336.9949   1000
34017.8896   1000
25293.5519   1000
 7979.4416   1000
 4693.5552   1000
  208.3531   1000
  314.4302   1000
  398.6814   1000
  504.8169   1000
  175.0158   1000
27581.1623   1000
  223.2059   1000
13963.3312   1000
 1287.8130   1000
  448.7899   1000
 2873.9058   1000
 1575.7000   1000
 2799.1968   1000
  190.9778   1000
 3525.7084   1000
 1942.0000   1000
 1898.1253   1000
  647.2416   1000
  179.9448   1000
  153.2421   1000
39873.5390   1000
18129.9870   1000
 4991.4383   1000
  238.3700   1000
  201.0328   1000
 1765.8000   1000
 2328.3753   1000
  217.2610   1000
  827.6948   1000
  740.8383   1000
  152.6814   1000
  189.6863   1000
 3585.7584   1000
  786.0825   1000
  176.9300   1000
 5014.5000   1000
  152.1000   1000
13331.5000   1000
10280.6039   1000
 1239.1909   1000
20968.5260   1000
 3992.6909   1000
 3987.9221   1000
  142.7484   1000
  749.6571   1000
  541.6357   1000
  201.9051   1000
 3865.1552   1000
  417.8665   1000
  614.6500   1000
  159.1851   1000
  193.0750   1000
48560.1234   1000
  157.3347   1000
55003.5779   1000
