obj_Value      Budget
1168.455919	200
6552.07149	200
9077.702518	200
3898.35763	200
2192.760737	200
10631.71493	200
3037.140152	200
14040.47502	200
6484.26649	200
3314.022516	200
6139.962168	200
11092.49119	200
1444.419502	200
5504.343862	200
3173.269911	200
8133.936897	200
7740.051985	200
5075.73595	200
9729.649351	200
6014.975565	200
2422.603132	200
10739.32133	200
2904.664057	200
9157.019899	200
9026.787765	200
4467.296936	200
6154.277757	200
5333.306536	200
1849.782332	200
6821.26494	200
4297.370938	200
8367.480693	200
1756.578206	200
7839.013337	200
4518.207601	200
6414.178146	200
1947.734779	200
7014.345611	200
6940.922897	200
7033.878393	200
9238.653296	200
6392.845873	200
9043.509415	200
8195.612514	200
3065.826927	200
5259.374518	200
18165.60915	200
4475.410282	200
2604.615794	200
4301.256599	200
3051.148887	200
11145.61489	200
2840.27583	200
4700.979008	200
2128.415703	200
7384.96803	200
1624.904729	200
6169.306442	200
4597.0191	200
1964.947082	200
8945.825053	200
4417.462065	200
12374.01259	200
8283.707111	200
10809.43567	200
4289.844487	200
8679.110047	200
9222.507943	200
1282.897414	200
10189.4026	200
5395.739356	200
4075.025847	200
3491.56592	200
1115.854072	200
6952.955583	200
7958.992132	200
9196.715083	200
5037.647651	200
2707.549586	200
7203.73833	200
3127.227237	200
2907.210812	200
9037.476374	200
13353.02791	200
3426.445256	200
15106.51539	200
3983.287012	200
4091.217283	200
2200.523551	200
5863.607481	200
6264.062082	200
5381.142366	200
4881.172127	200
8831.825671	200
5226.39714	200
5261.771231	200
5063.155845	200
7825.546856	200
5536.977693	200
9599.055236	200
