obj_Value     Budget
 3705.4929    200
17965.7273    200
 6878.3896    200
14585.8831    200
10775.4740    200
18483.0065    200
15906.2143    200
15373.6494    200
24013.5260    200
17637.7597    200
15017.3117    200
15054.9870    200
25816.9935    200
18713.4675    200
 3113.8831    200
24337.1883    200
20916.5844    200
12901.8247    200
14973.8636    200
 8398.8506    200
 8439.1948    200
12824.0000    200
 9714.5974    200
12979.7338    200
16582.0714    200
11246.0260    200
15873.5844    200
 7325.9221    200
20144.2013    200
24348.4870    200
 5415.6688    200
 7463.1234    200
13310.9156    200
29995.3961    200
27920.8961    200
14599.1234    200
 6816.1299    200
10013.4091    200
 2244.7864    200
20876.3896    200
18050.8636    200
17104.6299    200
26267.7792    200
24033.9545    200
10472.7013    200
13667.4675    200
20270.7727    200
 4210.7169    200
22300.9935    200
13606.2468    200
15901.3831    200
 5572.6494    200
19863.8117    200
 5811.8701    200
11041.7532    200
13263.4091    200
21328.0130    200
25578.7987    200
29411.7532    200
46161.7273    200
14640.8896    200
 4604.3799    200
31391.2662    200
20932.3182    200
 6693.2078    200
34186.4221    200
14034.4221    200
39489.1429    200
21617.4416    200
18716.0000    200
11685.1494    200
34658.5844    200
45149.8571    200
16978.2532    200
17051.0065    200
24644.9351    200
13015.5909    200
17371.6623    200
11742.1299    200
17797.0195    200
21010.8117    200
13006.4351    200
28083.9805    200
21565.1494    200
17957.5000    200
14449.6558    200
12915.2078    200
13111.4805    200
 3651.9390    200
15549.0000    200
 4361.3903    200
22499.5974    200
18841.4545    200
12882.1299    200
 4793.7000    200
18831.3896    200
 7429.9351    200
68244.9870    200
15105.0260    200
35635.6558    200
