obj_Value     Budget
 1042.5442    500
27389.0000    500
 2661.2532    500
  265.6827    500
  625.4119    500
 8456.2403    500
 1812.2175    500
 8422.3182    500
 2046.5039    500
 7107.2922    500
 4121.2623    500
 1388.2818    500
 3926.9325    500
 4436.5299    500
  262.9208    500
 2382.7968    500
 3145.4240    500
  247.3084    500
  519.1540    500
 1294.0474    500
 1547.0253    500
  668.6000    500
 1726.2253    500
 2510.5179    500
  305.5441    500
 6062.9935    500
  100.3800    500
  135.2493    500
12880.4740    500
17692.9740    500
  319.0128    500
   30.0655    500
  181.6252    500
18857.9416    500
 7360.2468    500
  408.5212    500
  543.5695    500
 5767.2802    500
 1195.3136    500
16671.0844    500
  328.5470    500
11006.6429    500
  979.7143    500
 5637.1909    500
15703.5000    500
 4814.5396    500
  329.3594    500
 4080.3312    500
 1882.1701    500
 1014.2301    500
 2483.6578    500
  785.3091    500
 9447.7208    500
  825.1435    500
  695.3896    500
 1073.3981    500
 6653.9955    500
 7257.4091    500
 1131.6151    500
 6301.0260    500
 2682.0740    500
 1444.6461    500
13731.4870    500
  338.6656    500
 1376.0065    500
 5226.7597    500
 7476.0844    500
 8886.6104    500
  769.1188    500
 4561.6078    500
 6778.6532    500
 4061.3500    500
 2522.3604    500
 1225.8526    500
  307.0988    500
 1147.3539    500
 1018.9468    500
14977.9935    500
 4291.9442    500
  266.4360    500
18358.7987    500
  884.5644    500
 1081.8532    500
 5317.6519    500
10067.3571    500
 2336.8721    500
 8700.9481    500
 1792.3455    500
   99.0159    500
 2480.1208    500
 3368.5734    500
 1953.0481    500
 3240.0649    500
  267.0506    500
  723.4149    500
  713.5909    500
  262.9450    500
16051.8182    500
 1210.3273    500
19670.7662    500
