obj_Value    Budget
  412.8950    200
47193.1154    200
15324.3269    200
 2626.1436    200
31339.0897    200
47490.3077    200
54869.4615    200
41146.9423    200
52344.9808    200
30460.7727    200
42978.4295    200
44372.1538    200
81704.7628    200
52797.9051    200
  562.8200    200
28663.9805    200
51248.6410    200
37911.1154    200
44069.4103    200
21730.2342    200
 5840.1410    200
38944.5705    200
17044.8861    200
31109.3782    200
43750.6603    200
42089.4231    200
25138.4231    200
27257.6410    200
62295.8782    200
61284.3269    200
20947.9231    200
  311.9934    200
23651.1790    200
84009.5000    200
83870.5385    200
38032.8846    200
12803.3333    200
16803.9487    200
  673.7487    200
50331.7115    200
44546.3333    200
 4585.6486    200
77625.1282    200
64681.5769    200
55155.1987    200
39470.9936    200
46895.3750    200
15079.9103    200
50172.4430    200
39768.8165    200
47772.0000    200
19514.1603    200
51460.0000    200
 6565.2179    200
 4178.1051    200
20898.5833    200
65129.8654    200
64553.9936    200
48937.6538    200
94742.4615    200
36093.4808    200
 5858.3462    200
69867.7372    200
  774.4596    200
 7782.1143    200
71226.0000    200
46434.5385    200
85260.1987    200
63758.0256    200
25503.8590    200
39155.4873    200
75197.7051    200
98247.6731    200
46221.5513    200
48323.4615    200
38208.1154    200
47806.5513    200
28962.5000    200
38599.4808    200
53186.8654    200
 8614.6240    200
41296.3205    200
51524.8910    200
50199.6154    200
50579.7215    200
39676.3462    200
40526.7692    200
37132.5962    200
 4281.9782    200
38260.0000    200
 8638.3038    200
71966.0385    200
54891.6603    200
36624.0321    200
22370.3333    200
51674.3077    200
12963.5256    200
200746.5000    200
24886.3395    200
92729.2821    200
