obj_Value    Budget
 3396.1682    200
66632.6818    200
23578.3831    200
 6229.4221    200
34756.7078    200
64203.9545    200
49937.3506    200
49254.2403    200
44077.2532    200
30827.0000    200
54833.5000    200
58299.4286    200
78258.6169    200
54868.6948    200
 1901.3519    200
62505.6429    200
55940.7143    200
31076.6039    200
42999.2922    200
15743.2792    200
11556.0714    200
14847.4610    200
 2942.0195    200
33588.3506    200
56917.6494    200
43446.0000    200
38156.5714    200
27459.4286    200
52225.2727    200
67132.3312    200
23637.1558    200
 1413.7338    200
37581.4545    200
82827.7013    200
82699.5000    200
36779.2013    200
10595.7078    200
43184.5844    200
 3248.0065    200
56373.0130    200
46981.2532    200
 5503.7760    200
74540.0130    200
64706.4026    200
55164.8182    200
50200.9675    200
57041.7532    200
10378.4351    200
48299.0000    200
41197.5000    200
45728.1299    200
23393.3312    200
53039.9675    200
34077.4286    200
 5883.8474    200
18272.8247    200
66987.2468    200
69416.0325    200
77750.9026    200
92010.3831    200
36944.0065    200
 6514.2922    200
76124.6039    200
35706.9026    200
18777.6753    200
90149.0455    200
43318.7597    200
60639.0909    200
60074.1623    200
51489.0000    200
29267.7597    200
108297.8442    200
98926.1818    200
46825.0714    200
49502.0779    200
69110.0325    200
48628.7532    200
41044.8442    200
37712.7013    200
52096.7338    200
53673.0325    200
43823.0390    200
75543.1753    200
60549.2078    200
53229.9675    200
35815.3766    200
40778.9740    200
38950.4091    200
 3415.6260    200
38839.3896    200
18199.2857    200
87031.1299    200
50685.1494    200
36937.9740    200
26040.0000    200
47586.9481    200
29238.4286    200
97457.9156    200
41126.8506    200
102018.5844    200
