obj_Value    Budget
  120.4314   2000
10505.9481   2000
  494.6443   2000
  143.7200   2000
  187.1127   2000
  171.6421   2000
 7587.0000   2000
 1813.3000   2000
 9374.0000   2000
  133.1233   2000
10497.0260   2000
 2242.7305   2000
  331.0804   2000
  944.1656   2000
  174.3250   2000
  180.7189   2000
  169.9589   2000
  154.6250   2000
 2719.3584   2000
 5237.0000   2000
  140.5562   2000
  145.3165   2000
  152.5176   2000
  160.7681   2000
  150.8641   2000
 4306.1305   2000
  156.0911   2000
  158.3877   2000
 4319.9461   2000
43637.7922   2000
  136.4454   2000
  100.7000   2000
  148.7300   2000
41630.4675   2000
22727.1753   2000
16606.9026   2000
  143.4624   2000
  134.2956   2000
  133.2358   2000
 1199.7500   2000
  174.4073   2000
  112.2806   2000
19722.4091   2000
44618.0390   2000
  537.5558   2000
 1626.9942   2000
14491.8766   2000
  176.4500   2000
 2519.1500   2000
21136.5000   2000
 5490.2597   2000
  143.2327   2000
11730.6688   2000
  215.0292   2000
  142.9660   2000
  146.9601   2000
24632.7013   2000
17801.3052   2000
  170.8594   2000
 5052.0909   2000
  241.3844   2000
  143.6650   2000
  259.6483   2000
  143.5001   2000
  137.0110   2000
 1911.9182   2000
  148.8100   2000
 7319.5065   2000
 6765.6558   2000
  168.6012   2000
  132.1950   2000
34024.5000   2000
24759.9675   2000
20217.3506   2000
  262.2358   2000
 4041.1201   2000
  176.5765   2000
 1634.5760   2000
  193.5603   2000
  134.2932   2000
  139.0173   2000
  234.1021   2000
31767.7403   2000
31026.0714   2000
 8516.1169   2000
13894.6299   2000
16972.0974   2000
 7725.2597   2000
  147.6849   2000
  136.7850   2000
  396.9713   2000
16069.4286   2000
  164.9181   2000
  236.4300   2000
  147.4221   2000
  112.3449   2000
  157.6558   2000
41486.2468   2000
  150.4764   2000
68847.6558   2000
