obj_Value    Budget
 7283.7530   2000
 6047.9946   2000
 8315.1627   2000
 8002.5730   2000
 7048.2787   2000
 7130.4075   2000
 9368.7586   2000
 8382.0199   2000
 5178.1514   2000
 6053.3163   2000
 6970.4263   2000
 4679.4992   2000
 5606.1960   2000
 7026.9641   2000
 7256.9736   2000
 7085.0498   2000
 7715.8087   2000
 8750.0877   2000
 8507.4360   2000
 7376.2729   2000
 5993.7875   2000
 8703.7994   2000
 8303.9699   2000
 9226.6946   2000
 6302.1761   2000
 8106.6254   2000
 7775.5559   2000
 8665.1517   2000
 8288.1426   2000
 7388.1761   2000
 8115.4838   2000
 7988.2912   2000
 8004.7429   2000
 7678.7098   2000
 6266.6934   2000
 7117.6226   2000
 6058.4995   2000
 6146.1976   2000
 8367.9855   2000
 7804.1556   2000
 4032.4317   2000
 7154.8525   2000
 7678.4370   2000
 7484.2027   2000
 6584.5927   2000
 8328.6624   2000
 6383.2227   2000
 5725.5191   2000
 6094.6031   2000
 7774.8671   2000
 6899.6620   2000
 5714.0987   2000
 7963.5914   2000
 6851.0493   2000
 7324.9029   2000
 6735.7432   2000
 6717.2343   2000
 5926.2967   2000
 5539.2776   2000
 6088.9576   2000
 6482.0695   2000
 5957.8116   2000
 6564.5875   2000
 6743.6209   2000
 7552.0610   2000
 8591.8537   2000
 7189.2072   2000
 7967.9406   2000
 7762.3036   2000
 6239.1919   2000
 8864.4972   2000
 5761.2264   2000
 9086.5956   2000
 6417.0932   2000
 6805.7645   2000
 6537.3426   2000
 6593.3817   2000
 6461.1397   2000
 7536.5374   2000
 9219.0834   2000
 8242.2174   2000
 9264.4311   2000
 7644.0622   2000
 8367.2295   2000
 5061.1558   2000
 7328.0063   2000
 5376.4405   2000
 6763.3374   2000
 7426.2432   2000
 8426.7814   2000
 8890.0827   2000
 8784.7095   2000
 6378.7127   2000
 6616.0537   2000
 7716.5094   2000
 7736.7106   2000
 8143.4409   2000
 6855.9154   2000
 5876.4924   2000
 6003.7038   2000
