obj_Value    Budget
  110.7735   2000
12340.5000   2000
  136.1373   2000
  141.2700   2000
  139.0600   2000
  173.0427   2000
  140.1800   2000
  146.1903   2000
  137.3400   2000
  145.0650   2000
  128.4200   2000
  150.4950   2000
  118.6237   2000
 4859.7364   2000
  173.2136   2000
  161.6650   2000
  143.9894   2000
  160.3500   2000
  142.5567   2000
  194.2984   2000
  116.6350   2000
  142.5100   2000
  126.6600   2000
  116.6372   2000
  143.2487   2000
  137.6500   2000
  142.7053   2000
  115.1550   2000
  103.8500   2000
  147.4606   2000
  148.2500   2000
  113.0165   2000
  140.6300   2000
38516.2987   2000
  687.8539   2000
  164.8100   2000
  145.3600   2000
  118.5750   2000
  128.4642   2000
  145.9675   2000
  149.4016   2000
 8549.7662   2000
15589.2662   2000
  146.8273   2000
  259.5113   2000
  143.5700   2000
  148.8145   2000
  142.3700   2000
  138.3536   2000
  166.0153   2000
  140.3250   2000
  116.7300   2000
  208.5017   2000
  146.4633   2000
  134.2715   2000
  128.9850   2000
  160.4992   2000
  150.8358   2000
  130.3850   2000
  150.4600   2000
  163.4551   2000
  142.1628   2000
  169.6634   2000
  163.3791   2000
  143.3100   2000
  209.9384   2000
 1561.2143   2000
  162.6550   2000
  144.0950   2000
  117.1400   2000
  122.6450   2000
  191.3600   2000
  160.6650   2000
  153.8072   2000
  156.4385   2000
  102.8815   2000
  168.2600   2000
  155.1800   2000
  135.3377   2000
  134.9950   2000
  134.0650   2000
  141.4700   2000
  152.3750   2000
  177.2107   2000
  142.9900   2000
  221.2178   2000
  341.0996   2000
  146.1432   2000
  125.7000   2000
  141.2043   2000
  128.2102   2000
  150.0200   2000
  191.3354   2000
  107.1100   2000
  155.7800   2000
  145.1250   2000
  150.6900   2000
  159.3250   2000
  117.5697   2000
  620.8234   2000
