obj_Value    Budget
 4244.5252   2000
 2933.2333   2000
 3961.0803   2000
 3003.5737   2000
 3656.8165   2000
 3969.2007   2000
 2951.4660   2000
 3866.0923   2000
 2694.9613   2000
 3161.2580   2000
 3522.0230   2000
 3994.2115   2000
 3967.8730   2000
 3051.1841   2000
 3865.1765   2000
 3318.9154   2000
 3106.2860   2000
 2865.9147   2000
 3310.8265   2000
 3331.2166   2000
 2784.0646   2000
 3483.2208   2000
 3308.8376   2000
 4115.8684   2000
 3316.0759   2000
 3836.6438   2000
 3314.6015   2000
 3493.5581   2000
 3075.8616   2000
 3839.1485   2000
 3255.3584   2000
 3442.7320   2000
 4338.9864   2000
 2943.7302   2000
 2884.6719   2000
 3916.8553   2000
 3793.0754   2000
 3819.7522   2000
 3607.4208   2000
 3916.8342   2000
 3710.4380   2000
 4484.5728   2000
 2868.6494   2000
 3281.2747   2000
 3761.1730   2000
 4350.5791   2000
 2798.5521   2000
 3343.7138   2000
 3640.6943   2000
 3526.4671   2000
 3559.6857   2000
 3175.3822   2000
 4530.3344   2000
 3179.4235   2000
 2703.6799   2000
 3037.1980   2000
 3572.4147   2000
 3973.9486   2000
 3280.5986   2000
 3510.1005   2000
 3646.0716   2000
 3935.7906   2000
 3615.8961   2000
 3051.6983   2000
 3220.6786   2000
 3607.3584   2000
 3177.3631   2000
 2958.3740   2000
 3826.7137   2000
 3099.0929   2000
 3907.7492   2000
 3895.5968   2000
 3430.8214   2000
 3806.8071   2000
 3822.2467   2000
 3152.8649   2000
 4048.3164   2000
 5131.3308   2000
 2559.8380   2000
 3203.4993   2000
 3275.9138   2000
 3508.5786   2000
 3492.4024   2000
 3338.6213   2000
 4872.2291   2000
 3291.3832   2000
 3470.7902   2000
 4025.9712   2000
 3701.8237   2000
 3086.9375   2000
 2790.6156   2000
 4377.7443   2000
 3297.8373   2000
 3965.8801   2000
 3091.1248   2000
 3278.1370   2000
 2627.6742   2000
 4004.5351   2000
 3536.3731   2000
 3769.4300   2000
