obj_Value    Budget
  209.4967   2000
  258.6163   2000
  220.0543   2000
  304.2065   2000
  237.0592   2000
  294.3191   2000
  267.2119   2000
  220.9312   2000
  223.7953   2000
  212.8326   2000
  259.2329   2000
  194.2559   2000
  311.8897   2000
  259.6181   2000
  224.6589   2000
  244.7079   2000
  222.0487   2000
  259.8012   2000
  204.1194   2000
  295.9171   2000
  374.3900   2000
  266.3382   2000
  306.1926   2000
  224.4609   2000
  258.0662   2000
  210.2378   2000
  265.6820   2000
  204.0183   2000
  293.7098   2000
  338.8109   2000
  194.9172   2000
  443.3960   2000
  266.8822   2000
  361.2383   2000
  205.4265   2000
  354.2445   2000
  202.2206   2000
  298.4462   2000
  193.4309   2000
  207.6145   2000
  208.9192   2000
  294.4119   2000
  214.6787   2000
  245.9293   2000
  258.1305   2000
  184.5636   2000
  264.3192   2000
  275.1391   2000
  228.0196   2000
  262.1243   2000
  214.1761   2000
  239.1720   2000
  194.3290   2000
  362.7574   2000
  215.5855   2000
  232.6772   2000
  305.3987   2000
  296.3325   2000
  213.2347   2000
  214.9995   2000
  254.4510   2000
  318.9117   2000
  241.7329   2000
  240.9368   2000
  222.2177   2000
  206.9184   2000
  330.2482   2000
  238.0792   2000
  273.5556   2000
  238.4139   2000
  229.5648   2000
  242.3091   2000
  201.7729   2000
  213.0616   2000
  312.0863   2000
  191.6112   2000
  279.8864   2000
  234.9340   2000
  273.0758   2000
  211.0760   2000
  208.3110   2000
  215.6450   2000
  198.4567   2000
  207.1342   2000
  292.1594   2000
  328.7795   2000
  330.0419   2000
  209.9375   2000
  188.1872   2000
  274.1941   2000
  302.7365   2000
  286.6115   2000
  265.7010   2000
  314.8776   2000
  221.6157   2000
  203.0463   2000
  334.6779   2000
  235.8935   2000
  228.0014   2000
  300.9379   2000
