obj_Value    Budget
 1272.6723   2000
  765.5505   2000
 1000.8880   2000
 1125.5164   2000
  876.1145   2000
 1330.2648   2000
 1171.7323   2000
 1236.5603   2000
 1194.6886   2000
 1045.6643   2000
 1303.9631   2000
 1549.7407   2000
 1120.6592   2000
 1034.1259   2000
 1381.1381   2000
 1029.5417   2000
 1334.9451   2000
 1503.7226   2000
 1386.6091   2000
 1102.6890   2000
 1339.9999   2000
 1118.8842   2000
 1388.7292   2000
 1572.0897   2000
 1222.3883   2000
 1143.0293   2000
 1120.4621   2000
 1216.2679   2000
 1321.3037   2000
 1135.8672   2000
 1320.9298   2000
 1446.3102   2000
 1268.8825   2000
 1155.6977   2000
 1484.2992   2000
 1122.5767   2000
 1254.9231   2000
 1344.4477   2000
 1496.2343   2000
 1099.9403   2000
 1239.1346   2000
  940.4703   2000
  935.9230   2000
 1196.9621   2000
 1068.6355   2000
 1177.8564   2000
 1049.4680   2000
 1336.2710   2000
 1033.8663   2000
 1209.6748   2000
  945.9108   2000
 1226.3520   2000
 1318.0306   2000
 1558.8469   2000
 1315.1310   2000
 1105.3107   2000
  967.5632   2000
 1211.1242   2000
 1103.4937   2000
 1281.1479   2000
 1127.1262   2000
 1187.4140   2000
 1006.0468   2000
  912.2212   2000
 1360.0709   2000
 1181.4717   2000
  974.2905   2000
 1194.9167   2000
 1279.5332   2000
  927.8579   2000
 1026.1328   2000
 1270.8384   2000
 1319.6044   2000
 1158.1067   2000
  947.8554   2000
 1118.9256   2000
 1479.1005   2000
 1334.3837   2000
 1075.5157   2000
 1651.5322   2000
 1278.5970   2000
 1373.0543   2000
 1152.5478   2000
  974.9663   2000
 1219.0717   2000
 1152.3380   2000
 1101.6574   2000
 1189.6797   2000
 1055.2020   2000
 1426.3323   2000
 1462.8670   2000
 1254.7466   2000
 1324.3305   2000
 1241.7629   2000
 1232.9493   2000
 1298.5155   2000
 1221.2291   2000
 1167.8744   2000
 1281.6501   2000
 1204.4393   2000
