obj_Value    Budget
   38.9141   2000
 8495.6154   2000
   26.4232   2000
   55.4300   2000
   33.2426   2000
   44.8123   2000
 2290.5455   2000
   73.4094   2000
   32.0170   2000
   30.3015   2000
   63.8849   2000
  142.6087   2000
   36.2770   2000
 1286.7859   2000
   42.1560   2000
 3171.1962   2000
  105.8900   2000
   36.2253   2000
  408.9951   2000
 1578.3846   2000
   31.0126   2000
   32.8762   2000
   26.0565   2000
   36.0102   2000
   34.8586   2000
   35.7945   2000
   40.7255   2000
   40.9698   2000
  487.4400   2000
 7176.8333   2000
   44.8231   2000
   29.8520   2000
 1172.7256   2000
  413.7371   2000
  121.1115   2000
 4618.0115   2000
   30.8589   2000
   28.0335   2000
   28.5160   2000
   54.6850   2000
   61.8010   2000
  402.3951   2000
 7603.1154   2000
   59.1150   2000
   45.3757   2000
 1028.1571   2000
   68.1300   2000
   44.2644   2000
   31.0069   2000
  365.3432   2000
  444.5679   2000
   31.0896   2000
  308.5042   2000
   53.7050   2000
   31.4300   2000
   36.4022   2000
  587.2919   2000
 3002.5256   2000
   60.1222   2000
 1160.2853   2000
 2955.7372   2000
   28.7911   2000
 5942.7821   2000
   34.1040   2000
   30.5840   2000
  312.6794   2000
  455.1200   2000
 1193.7154   2000
 1336.8128   2000
  114.4524   2000
   49.7832   2000
 2549.6000   2000
 1042.0769   2000
 2695.4321   2000
   28.8572   2000
   33.1498   2000
   95.3508   2000
   57.6900   2000
   75.7169   2000
   27.0736   2000
   26.5499   2000
 1231.8295   2000
   36.0237   2000
  556.1500   2000
 1336.9962   2000
 3311.3782   2000
   44.0174   2000
   70.5650   2000
   50.3060   2000
   30.8835   2000
   45.7525   2000
  366.8135   2000
 1514.2372   2000
   33.4190   2000
   30.8955   2000
   67.9045   2000
   52.2282   2000
 2061.7167   2000
   45.7209   2000
16849.7500   2000
