obj_Value    Budget
 2843.5378   2000
 2800.6379   2000
 2924.1208   2000
 2141.2926   2000
 1808.0387   2000
 2497.1427   2000
 2988.5345   2000
 2778.3962   2000
 2620.1650   2000
 3167.3262   2000
 2568.1032   2000
 2758.2727   2000
 2068.3233   2000
 2754.3299   2000
 2372.6004   2000
 2383.0660   2000
 2652.0198   2000
 3283.2186   2000
 1964.9592   2000
 2213.2527   2000
 1582.7506   2000
 3123.0247   2000
 2382.1759   2000
 2787.8803   2000
 2604.8762   2000
 2019.5896   2000
 2385.6218   2000
 2811.8216   2000
 2392.0939   2000
 2706.8471   2000
 3008.5679   2000
 2567.6847   2000
 1843.7332   2000
 2807.2111   2000
 2889.1732   2000
 2077.5110   2000
 2549.9829   2000
 2524.6478   2000
 2989.8399   2000
 2323.2735   2000
 2326.2414   2000
 2779.9377   2000
 3098.1360   2000
 3547.2289   2000
 2737.6024   2000
 2413.2179   2000
 2219.0899   2000
 2953.6609   2000
 2448.7751   2000
 2180.2451   2000
 2420.7368   2000
 3319.4122   2000
 2963.4147   2000
 3257.5451   2000
 2737.9382   2000
 2615.3975   2000
  781.8390   2000
 2331.2568   2000
 3004.2669   2000
 2629.4052   2000
 2541.3454   2000
 2779.8205   2000
 3023.8769   2000
 1908.3962   2000
 1772.4097   2000
 2170.4309   2000
 2297.2213   2000
 1084.0705   2000
 2684.3246   2000
 2163.2535   2000
 1842.7459   2000
 3023.9887   2000
 3603.0911   2000
 3376.3548   2000
 2378.7787   2000
 2858.5851   2000
 2997.5970   2000
 2380.9028   2000
 1803.4842   2000
 3461.2676   2000
 2056.9197   2000
 2376.2906   2000
 3133.2945   2000
 2183.5437   2000
 3212.0846   2000
 2777.9038   2000
 2669.7538   2000
 2596.5813   2000
 2605.7615   2000
 2397.0701   2000
 2075.4999   2000
 2182.8752   2000
 2875.9429   2000
 2612.8610   2000
 2999.9559   2000
 2354.9320   2000
 2810.6712   2000
 2454.0426   2000
 2481.4603   2000
 1747.9878   2000
