obj_Value    Budget
   54.2951   2000
   49.4784   2000
   78.2171   2000
   67.0095   2000
   60.0977   2000
   70.3429   2000
   49.1647   2000
   51.7629   2000
   87.1969   2000
   63.3390   2000
   49.6199   2000
   64.1262   2000
   63.2108   2000
   63.6143   2000
   56.5595   2000
   74.6467   2000
   54.9263   2000
   53.9627   2000
   47.2322   2000
   52.0975   2000
  107.7802   2000
   51.8256   2000
   56.2212   2000
   67.5569   2000
   51.3212   2000
   51.8281   2000
   61.2878   2000
   49.2773   2000
   54.9522   2000
   46.7863   2000
   59.8738   2000
   72.5102   2000
   49.5164   2000
   65.9630   2000
   69.0390   2000
   62.9941   2000
   89.5802   2000
   55.0294   2000
   52.1106   2000
   49.8484   2000
   61.0202   2000
   51.0160   2000
   52.7100   2000
   57.8854   2000
   46.7931   2000
   51.1386   2000
   61.8617   2000
   53.8560   2000
   53.7817   2000
   67.0057   2000
   45.8085   2000
   60.8627   2000
   60.2813   2000
   59.4496   2000
   55.8758   2000
   54.7088   2000
   57.5192   2000
   53.1129   2000
   49.8550   2000
   49.0530   2000
   48.1354   2000
   58.9788   2000
   51.4976   2000
   52.7308   2000
   52.5647   2000
   53.6213   2000
   65.8721   2000
   59.6793   2000
   57.1868   2000
   52.5297   2000
   50.9876   2000
   82.5425   2000
   62.7476   2000
   58.3872   2000
   50.2234   2000
   50.2691   2000
   52.3755   2000
   49.7702   2000
   50.4640   2000
   56.4102   2000
   60.3983   2000
   82.6096   2000
   46.0408   2000
   96.4101   2000
   54.3746   2000
   47.3420   2000
   49.8915   2000
   77.5303   2000
   50.1215   2000
   57.8786   2000
   48.7337   2000
   66.1455   2000
   54.2430   2000
   51.7741   2000
   48.5305   2000
   51.1262   2000
   63.2828   2000
   59.5028   2000
   62.7179   2000
   44.0414   2000
