obj_Value    Budget
   30.1641   2000
  170.5653   2000
   45.4979   2000
   36.7015   2000
   26.3330   2000
   29.5670   2000
  106.4136   2000
  142.3213   2000
   33.6340   2000
   34.9787   2000
   27.0779   2000
   33.4810   2000
   37.2755   2000
   39.1492   2000
   43.8158   2000
   51.8760   2000
   33.5847   2000
   44.1870   2000
   27.2830   2000
  292.1468   2000
  109.1400   2000
   33.7390   2000
   34.7540   2000
   32.0550   2000
   32.8785   2000
   30.4278   2000
   30.6085   2000
   28.9787   2000
   36.8155   2000
  894.8695   2000
   32.2710   2000
   30.0655   2000
   33.4080   2000
  131.5914   2000
   45.8470   2000
   49.0200   2000
   36.8185   2000
   34.3915   2000
   42.6863   2000
   29.3880   2000
   35.0915   2000
  142.7853   2000
   30.6175   2000
   58.3071   2000
   36.3245   2000
   37.6115   2000
   29.5715   2000
   42.8760   2000
   27.9425   2000
   37.6790   2000
   32.7500   2000
   29.5290   2000
  113.6874   2000
   39.5159   2000
  131.1073   2000
   35.1285   2000
   30.5168   2000
   63.8661   2000
   31.9975   2000
   51.3400   2000
   97.7250   2000
   35.9845   2000
   47.8286   2000
   31.6010   2000
   33.5835   2000
   34.5793   2000
  287.5516   2000
  135.0831   2000
   31.5980   2000
   39.6845   2000
   54.9577   2000
   29.9144   2000
  290.0784   2000
   75.2950   2000
   55.5950   2000
   33.4358   2000
   39.2741   2000
  212.1694   2000
   55.6550   2000
   36.5195   2000
   37.2544   2000
   33.5224   2000
   34.9569   2000
   84.0073   2000
  122.1910   2000
   32.8690   2000
   66.1650   2000
   34.7657   2000
   36.6250   2000
   37.4280   2000
   39.6561   2000
   40.0140   2000
   59.6683   2000
   30.4590   2000
   76.7750   2000
   26.2585   2000
   90.8032   2000
   28.8722   2000
   39.6120   2000
   57.2147   2000
