obj_Value    Budget
   37.3440   2000
 7905.5000   2000
 1237.9273   2000
   25.6962   2000
   31.8298   2000
 4342.9078   2000
 5755.9545   2000
   38.1090   2000
 1627.3649   2000
   64.4936   2000
 4160.1604   2000
  772.4805   2000
  579.6845   2000
  140.1131   2000
   43.1025   2000
   51.1000   2000
 2441.1753   2000
   32.4975   2000
  891.3838   2000
 2433.2013   2000
 1188.9474   2000
   33.4433   2000
   24.0250   2000
   38.3636   2000
   86.9315   2000
  110.7045   2000
  626.2922   2000
   35.7390   2000
 9046.4221   2000
14433.5714   2000
   43.4859   2000
  139.4706   2000
  653.5812   2000
10958.7338   2000
 5465.6558   2000
 5855.3117   2000
   32.5645   2000
   26.5380   2000
  210.3527   2000
 1134.3370   2000
   74.3076   2000
  784.6864   2000
 5751.8182   2000
15915.5325   2000
  555.0500   2000
 7644.2857   2000
 2054.1643   2000
   53.0249   2000
  506.7773   2000
 6997.7078   2000
 7416.6558   2000
  262.7223   2000
 6219.9286   2000
   62.7700   2000
  181.8818   2000
  701.1409   2000
  191.0107   2000
 8668.3182   2000
12003.0714   2000
 9063.9416   2000
  287.7745   2000
   80.2794   2000
 5512.8247   2000
  258.6990   2000
   35.3356   2000
 3463.5370   2000
 4930.5500   2000
 1544.6740   2000
 3552.5799   2000
   37.4292   2000
  894.1805   2000
 5591.1104   2000
 5973.5325   2000
 2822.0403   2000
 1243.9052   2000
 4778.3338   2000
  936.0104   2000
 6514.7143   2000
 1500.0519   2000
  372.9501   2000
  236.5315   2000
 1478.3643   2000
 5585.3766   2000
 6020.9026   2000
 7944.9870   2000
 7573.5519   2000
 4445.7052   2000
  480.5468   2000
   28.7095   2000
  473.2527   2000
   66.3818   2000
 2198.1351   2000
 1451.9091   2000
   29.2085   2000
   48.6260   2000
  412.8767   2000
   47.5630   2000
 6225.4416   2000
 4492.7084   2000
17996.8766   2000
