obj_Value    Budget
   29.6970   5000
   34.1920   5000
   32.8445   5000
   35.8930   5000
   26.0710   5000
   29.3560   5000
   32.5976   5000
   30.2100   5000
   29.2820   5000
   32.0795   5000
   26.5170   5000
   30.4139   5000
   31.0255   5000
   32.8310   5000
   42.1575   5000
   34.4145   5000
   31.0925   5000
   33.5195   5000
   27.2830   5000
   39.3297   5000
   48.9550   5000
   28.5215   5000
   29.7685   5000
   28.7650   5000
   30.3342   5000
   30.3990   5000
   29.4620   5000
   24.6575   5000
   28.9670   5000
   30.8400   5000
   29.2590   5000
   30.0655   5000
   33.1445   5000
   30.4800   5000
   30.9420   5000
   34.7695   5000
   29.9145   5000
   32.3735   5000
   30.5005   5000
   29.3880   5000
   30.0325   5000
   27.4935   5000
   28.5585   5000
   29.6225   5000
   30.8060   5000
   31.1315   5000
   28.7470   5000
   29.9335   5000
   23.8900   5000
   34.5095   5000
   32.0580   5000
   29.5290   5000
   33.3713   5000
   31.1420   5000
   26.7420   5000
   29.7155   5000
   27.4210   5000
   34.6860   5000
   30.2405   5000
   29.4955   5000
   29.9910   5000
   33.2260   5000
   27.9550   5000
   29.8655   5000
   30.2430   5000
   30.0015   5000
   38.5880   5000
   30.0720   5000
   30.4080   5000
   30.0580   5000
   32.9655   5000
   29.4400   5000
   31.2260   5000
   27.1810   5000
   33.7595   5000
   29.5315   5000
   30.5795   5000
   33.7870   5000
   31.8245   5000
   33.3315   5000
   30.2280   5000
   30.6005   5000
   33.0615   5000
   28.2615   5000
   31.0220   5000
   31.5705   5000
   30.2605   5000
   31.6040   5000
   32.6390   5000
   28.8240   5000
   31.2275   5000
   28.4706   5000
   36.5370   5000
   30.4590   5000
   31.4685   5000
   26.2585   5000
   30.7155   5000
   28.8420   5000
   31.4150   5000
   29.4280   5000
