obj_Value    Budget
  281.2052   5000
  240.9672   5000
  171.8664   5000
  219.4443   5000
  141.7814   5000
  179.6067   5000
  304.2013   5000
  174.8029   5000
  261.6278   5000
  157.9477   5000
  215.3592   5000
  123.8096   5000
  224.5809   5000
  203.8932   5000
  214.2087   5000
  219.5958   5000
  222.2786   5000
  212.2250   5000
  178.6164   5000
  153.6699   5000
  236.7729   5000
  186.0747   5000
  201.4510   5000
  219.2566   5000
  177.2539   5000
  281.1215   5000
  211.8602   5000
  174.5772   5000
  131.5265   5000
  159.0220   5000
  184.3047   5000
  148.4922   5000
  307.0903   5000
  215.5582   5000
  201.5419   5000
  195.8984   5000
  255.2028   5000
  196.2849   5000
  260.5035   5000
  194.4202   5000
  226.1652   5000
  229.0598   5000
  189.4697   5000
  189.3125   5000
  163.6633   5000
  181.1254   5000
  282.5711   5000
  206.1122   5000
  181.4044   5000
  223.7246   5000
  220.9684   5000
  248.3262   5000
  153.2144   5000
  159.3009   5000
  292.0729   5000
  219.7116   5000
  164.8615   5000
  210.7901   5000
  242.4620   5000
  227.5806   5000
  210.5052   5000
  266.6830   5000
  173.1751   5000
  180.4141   5000
  104.6253   5000
  183.6871   5000
  218.4378   5000
  220.2082   5000
  257.3277   5000
  149.6883   5000
  339.1998   5000
  226.0878   5000
  251.2675   5000
  256.9485   5000
  186.2980   5000
  332.2548   5000
  203.1819   5000
  158.9077   5000
  166.9726   5000
  210.2153   5000
  292.6696   5000
  129.4775   5000
  137.4988   5000
  224.4767   5000
  170.5868   5000
  220.9595   5000
  156.6481   5000
  185.4798   5000
  199.1390   5000
  122.8059   5000
  203.0527   5000
  305.9086   5000
  136.7614   5000
  217.3598   5000
  153.3722   5000
  254.0052   5000
  260.1488   5000
  349.0100   5000
  161.1046   5000
  158.1021   5000
