obj_Value    Budget
  821.6294   5000
  538.8021   5000
 1074.8102   5000
  803.2947   5000
  726.5074   5000
  859.1304   5000
  634.6284   5000
  640.7770   5000
  711.6773   5000
  823.4440   5000
  904.5383   5000
  922.1899   5000
  881.7876   5000
  993.3785   5000
  833.6241   5000
  807.6657   5000
  738.5975   5000
  984.3199   5000
  561.3638   5000
 1040.6199   5000
  888.5111   5000
  721.3444   5000
  801.8010   5000
  848.4401   5000
  644.7087   5000
  881.6478   5000
  850.6489   5000
  852.5083   5000
  668.5461   5000
  819.0270   5000
  522.6715   5000
  640.2330   5000
  887.5876   5000
  569.9381   5000
  759.1332   5000
  991.7126   5000
  867.6748   5000
  786.3319   5000
  569.2614   5000
  771.1916   5000
  899.8560   5000
  876.9498   5000
  836.7846   5000
  740.0620   5000
  754.4787   5000
  719.9991   5000
  793.7353   5000
  663.0307   5000
  884.4974   5000
  783.7697   5000
  625.2699   5000
  936.4457   5000
  842.8987   5000
  764.6781   5000
  580.8893   5000
  713.8833   5000
  696.2296   5000
  682.7662   5000
  732.7372   5000
  640.4760   5000
  781.3747   5000
  840.2102   5000
  930.0924   5000
  661.8043   5000
  866.4108   5000
  805.6331   5000
  529.0300   5000
  895.7328   5000
  719.5498   5000
  796.0848   5000
  778.1526   5000
  912.4876   5000
  885.9206   5000
  946.6462   5000
  724.8838   5000
  716.5207   5000
  643.2965   5000
  642.9680   5000
  655.1015   5000
  759.8112   5000
  709.7618   5000
  933.2760   5000
  679.0318   5000
  835.2922   5000
  780.2812   5000
  734.4611   5000
  837.8029   5000
  629.8650   5000
  704.9612   5000
  687.1314   5000
  994.3049   5000
  556.6034   5000
  709.2925   5000
  835.1476   5000
  817.3344   5000
  922.2212   5000
  695.3241   5000
  778.2159   5000
  648.6151   5000
  802.5683   5000
