obj_Value      Budget
340.1783174	5000
415.3669234	5000
302.740454	5000
538.5295474	5000
349.7404048	5000
409.6337804	5000
334.8150501	5000
511.0569266	5000
481.1131675	5000
398.0268671	5000
380.9835119	5000
490.0198478	5000
512.0160974	5000
399.5428254	5000
352.6644795	5000
377.4933585	5000
445.4812621	5000
453.4851067	5000
429.667316	5000
464.3326321	5000
408.5132661	5000
363.7646913	5000
401.2945885	5000
475.7989983	5000
433.124374	5000
352.6533236	5000
424.7068362	5000
467.1798928	5000
299.4900237	5000
379.5006347	5000
408.3056926	5000
417.3496766	5000
392.5114149	5000
248.711079	5000
451.9791504	5000
351.5341977	5000
378.4144749	5000
297.7873633	5000
375.325682	5000
405.8863331	5000
322.7702189	5000
392.1356115	5000
419.9172703	5000
421.8147354	5000
338.334731	5000
390.5716301	5000
363.1632785	5000
428.3649266	5000
433.936873	5000
308.9848544	5000
364.4210394	5000
315.2146586	5000
336.3756031	5000
287.3694342	5000
373.3483966	5000
546.5141145	5000
295.2371208	5000
402.5198849	5000
393.1896561	5000
387.9429723	5000
407.5753924	5000
406.1592006	5000
427.6076156	5000
415.1235465	5000
347.6320799	5000
364.4965255	5000
332.1629071	5000
280.161844	5000
486.7856304	5000
356.003015	5000
381.536812	5000
425.4611554	5000
410.8851875	5000
370.1292949	5000
324.8942487	5000
416.7907041	5000
441.3252133	5000
302.9310287	5000
401.6370065	5000
330.3265276	5000
427.974498	5000
323.2883834	5000
353.978334	5000
475.3682303	5000
466.6523619	5000
348.0089952	5000
418.3601018	5000
465.8821806	5000
328.3709367	5000
380.1407911	5000
310.7418684	5000
366.0119065	5000
350.8963881	5000
334.9219985	5000
409.0490708	5000
338.7637967	5000
346.9847859	5000
386.6319165	5000
364.4118876	5000
436.7797099	5000
