obj_Value    Budget
  108.7700   5000
  103.4350   5000
  112.2250   5000
  138.5300   5000
  139.0600   5000
  156.6700   5000
  140.0650   5000
  117.1150   5000
  136.5150   5000
  114.9509   5000
  116.3100   5000
  147.6150   5000
  116.6450   5000
  867.0279   5000
  173.2000   5000
  117.9400   5000
  137.9500   5000
  146.2550   5000
  119.1400   5000
  116.5150   5000
  113.0604   5000
  110.7350   5000
  125.8650   5000
  114.8050   5000
  138.7150   5000
  101.4350   5000
  110.6650   5000
  114.5350   5000
   97.9650   5000
  135.8931   5000
  141.3700   5000
  107.1300   5000
  114.7600   5000
  147.0650   5000
  127.3850   5000
  142.8550   5000
  144.7000   5000
  102.5200   5000
  118.5636   5000
  116.7100   5000
  120.3000   5000
  135.7600   5000
  149.9800   5000
  136.7500   5000
  141.5643   5000
  131.8600   5000
  115.2950   5000
  142.3700   5000
  102.3662   5000
  127.7074   5000
  113.1200   5000
  116.5424   5000
  118.9200   5000
  145.9150   5000
  116.7350   5000
  106.5300   5000
  100.6050   5000
  114.1700   5000
  116.3550   5000
  150.4600   5000
  143.4500   5000
  102.8286   5000
  137.3200   5000
  141.7350   5000
  142.5800   5000
  137.6666   5000
  114.9200   5000
  150.3150   5000
  104.6300   5000
  114.7900   5000
  114.2800   5000
  104.7150   5000
  146.4650   5000
  110.3700   5000
  139.6700   5000
   96.6950   5000
  130.1200   5000
  132.8450   5000
  105.5250   5000
  117.4650   5000
  120.9000   5000
  106.0658   5000
  127.2500   5000
  139.7450   5000
  101.5550   5000
  143.9200   5000
  133.7000   5000
  135.4900   5000
  125.6300   5000
  109.7300   5000
  112.4500   5000
  143.5750   5000
  114.3000   5000
  106.7200   5000
  141.5750   5000
  108.6700   5000
  147.1800   5000
  102.5650   5000
  109.9400   5000
  136.7000   5000
