obj_Value    Budget
  135.9469   5000
  146.1205   5000
  112.2685   5000
   91.2456   5000
  141.6820   5000
   96.7677   5000
   96.9626   5000
  100.9634   5000
  104.1737   5000
   93.3202   5000
   92.8533   5000
   99.5402   5000
  170.8173   5000
   97.5270   5000
  133.6474   5000
   93.6397   5000
  127.7884   5000
  118.4919   5000
  145.8639   5000
   92.3151   5000
  511.2804   5000
  130.5724   5000
  100.8990   5000
   97.8094   5000
  143.6214   5000
  197.2098   5000
  100.7068   5000
  122.4531   5000
   92.6720   5000
   97.4004   5000
   97.3918   5000
  202.4692   5000
   99.6990   5000
  193.2959   5000
   92.9099   5000
  100.8109   5000
  141.1406   5000
  186.1813   5000
  111.0305   5000
  405.7177   5000
  101.9544   5000
  102.6769   5000
   91.8725   5000
  107.4778   5000
   97.3282   5000
  162.8740   5000
  109.0634   5000
  131.1220   5000
  142.7028   5000
   94.3851   5000
   96.9555   5000
  126.1918   5000
  195.5601   5000
  100.8546   5000
   92.4826   5000
  141.2121   5000
   93.4822   5000
   94.4785   5000
   94.3317   5000
  100.5567   5000
   93.3100   5000
  130.3751   5000
  111.2249   5000
  101.7183   5000
  164.5962   5000
  101.0987   5000
  177.8474   5000
  124.3304   5000
  131.1378   5000
  100.1281   5000
  202.0887   5000
   96.6316   5000
   98.8463   5000
  181.1385   5000
  167.8532   5000
  132.6920   5000
  106.9222   5000
   94.3404   5000
  119.0692   5000
  132.5052   5000
  130.0218   5000
  102.1776   5000
  187.3234   5000
   94.1626   5000
   92.6911   5000
   95.2331   5000
   99.1544   5000
  100.1212   5000
  143.0070   5000
  118.3625   5000
  132.6564   5000
   98.9942   5000
  218.2100   5000
  141.1458   5000
   96.3423   5000
   97.6688   5000
   98.8864   5000
  107.2558   5000
  101.2610   5000
   98.7606   5000
