obj_Value    Budget
  109.8399   3000
  148.3400   3000
  127.1871   3000
  138.5300   3000
  139.0600   3000
  165.4800   3000
  140.1800   3000
  144.2850   3000
  137.3400   3000
  137.0800   3000
  119.1650   3000
  150.4950   3000
  117.5691   3000
  929.1000   3000
  173.2000   3000
  143.4100   3000
  138.0300   3000
  146.2550   3000
  119.1400   3000
  161.5000   3000
  114.4850   3000
  112.4300   3000
  126.5650   3000
  114.8900   3000
  139.7500   3000
  120.6173   3000
  115.9724   3000
  114.5350   3000
   97.9650   3000
  145.8450   3000
  142.8173   3000
  107.1300   3000
  121.4450   3000
 5144.9610   3000
  144.6259   3000
  142.8550   3000
  144.7000   3000
  106.4222   3000
  125.3900   3000
  144.0450   3000
  121.1849   3000
  193.9431   3000
  682.1890   3000
  146.7350   3000
  142.3200   3000
  143.5700   3000
  118.4675   3000
  142.3700   3000
  105.2400   3000
  154.0928   3000
  117.3250   3000
  116.7300   3000
  145.2750   3000
  145.9150   3000
  121.8400   3000
  121.3100   3000
  109.4400   3000
  114.1700   3000
  119.0300   3000
  150.4600   3000
  143.7600   3000
  134.7275   3000
  153.3050   3000
  144.3900   3000
  143.3100   3000
  141.7020   3000
  121.4218   3000
  151.3508   3000
  122.1700   3000
  115.3089   3000
  114.2800   3000
  115.2600   3000
  146.4650   3000
  120.8262   3000
  140.0700   3000
   96.6950   3000
  140.7804   3000
  137.6918   3000
  125.4775   3000
  119.2550   3000
  125.5954   3000
  141.4700   3000
  136.9450   3000
  146.3350   3000
  101.5550   3000
  144.1988   3000
  223.0273   3000
  146.1000   3000
  125.6310   3000
  136.9300   3000
  113.5390   3000
  143.5750   3000
  122.5359   3000
  107.1100   3000
  141.5750   3000
  108.7316   3000
  147.2150   3000
  109.4400   3000
  113.6606   3000
  143.5250   3000
