obj_Value    Budget
  702.6862   3000
  642.1321   3000
  875.0286   3000
  678.8056   3000
 1141.0886   3000
  900.8221   3000
  656.7248   3000
  767.5456   3000
 1358.3804   3000
  734.6955   3000
  841.6010   3000
  726.4931   3000
  780.9262   3000
  860.6491   3000
  983.2256   3000
  740.8390   3000
 1023.1547   3000
  774.8885   3000
  502.0908   3000
  569.1518   3000
  855.9518   3000
  907.3061   3000
  765.6975   3000
 1163.5729   3000
  737.7923   3000
  854.5257   3000
  982.7208   3000
  698.8023   3000
  628.8368   3000
 1269.9261   3000
  945.5552   3000
 1217.7539   3000
  827.3170   3000
  764.0611   3000
  649.8068   3000
 1017.8942   3000
 1171.6027   3000
  808.1253   3000
 1148.0431   3000
 1003.5231   3000
  876.0168   3000
 1014.5837   3000
  747.0661   3000
  620.7639   3000
  693.0043   3000
 1066.8462   3000
  763.1817   3000
  873.1974   3000
  612.0688   3000
  956.2210   3000
 1007.5649   3000
  614.6373   3000
 1031.9253   3000
  754.2826   3000
  922.4044   3000
  604.9890   3000
  457.1312   3000
  901.2232   3000
  700.8496   3000
  779.7282   3000
  799.2827   3000
 1173.2132   3000
 1083.4553   3000
  602.2366   3000
 1179.9346   3000
  588.5924   3000
  841.5833   3000
  852.7645   3000
  782.4683   3000
  826.2786   3000
  983.6969   3000
  763.2043   3000
  734.7599   3000
  669.7357   3000
 1288.2947   3000
  780.0392   3000
  449.9937   3000
  784.8369   3000
  769.2664   3000
  701.6321   3000
  729.0316   3000
 1160.9778   3000
 1134.1061   3000
  752.3056   3000
 1109.6033   3000
  843.1497   3000
  790.5136   3000
  960.0509   3000
 1014.1909   3000
  873.5603   3000
  741.1751   3000
 1150.2997   3000
 1024.3928   3000
  884.5806   3000
 1000.2594   3000
  718.7993   3000
  592.4412   3000
  988.0285   3000
 1018.2913   3000
  828.1200   3000
