obj_Value      Budget
349.34 	3000
745.78 	3000
457.89 	3000
526.48 	3000
459.53 	3000
467.09 	3000
628.80 	3000
921.67 	3000
447.12 	3000
398.13 	3000
533.13 	3000
293.49 	3000
496.78 	3000
520.60 	3000
385.75 	3000
685.50 	3000
440.93 	3000
330.12 	3000
481.62 	3000
557.63 	3000
445.82 	3000
522.85 	3000
365.54 	3000
391.22 	3000
461.73 	3000
785.22 	3000
477.63 	3000
425.80 	3000
415.18 	3000
464.22 	3000
456.94 	3000
433.69 	3000
449.81 	3000
508.20 	3000
522.31 	3000
357.72 	3000
320.89 	3000
395.33 	3000
492.86 	3000
434.22 	3000
511.63 	3000
313.24 	3000
431.61 	3000
437.92 	3000
409.94 	3000
543.71 	3000
1173.31 	3000
549.73 	3000
317.37 	3000
406.15 	3000
922.67 	3000
433.46 	3000
400.02 	3000
384.12 	3000
284.51 	3000
373.85 	3000
399.76 	3000
332.22 	3000
946.20 	3000
501.36 	3000
350.10 	3000
565.81 	3000
619.38 	3000
614.76 	3000
406.53 	3000
521.42 	3000
399.70 	3000
470.57 	3000
364.22 	3000
989.91 	3000
431.93 	3000
386.59 	3000
424.89 	3000
552.03 	3000
565.26 	3000
493.27 	3000
563.07 	3000
537.00 	3000
509.68 	3000
921.91 	3000
470.44 	3000
823.56 	3000
470.26 	3000
360.64 	3000
416.07 	3000
548.01 	3000
395.78 	3000
419.15 	3000
532.28 	3000
625.18 	3000
444.52 	3000
586.04 	3000
468.74 	3000
845.94 	3000
945.35 	3000
659.58 	3000
455.42 	3000
422.46 	3000
539.85 	3000
539.04 	3000
