obj_Value    Budget
  182.8535   3000
  208.1082   3000
  179.1832   3000
  243.0488   3000
  188.0831   3000
  208.0512   3000
  240.1699   3000
  185.5728   3000
  193.3127   3000
  184.6193   3000
  214.3573   3000
  180.4142   3000
  199.0028   3000
  193.1504   3000
  202.1753   3000
  197.3942   3000
  178.7829   3000
  204.8885   3000
  174.2160   3000
  196.3394   3000
  213.1182   3000
  201.7896   3000
  204.3928   3000
  180.5299   3000
  187.6515   3000
  196.9015   3000
  206.6142   3000
  178.1640   3000
  203.6880   3000
  202.9859   3000
  181.0840   3000
  245.0925   3000
  219.9138   3000
  225.2009   3000
  186.5463   3000
  208.4604   3000
  165.8438   3000
  188.7719   3000
  178.3974   3000
  184.4532   3000
  194.3791   3000
  198.3031   3000
  190.6829   3000
  191.8690   3000
  186.3684   3000
  156.5302   3000
  192.2288   3000
  191.4478   3000
  195.2432   3000
  196.7356   3000
  180.6863   3000
  193.3086   3000
  181.6200   3000
  254.9691   3000
  186.6939   3000
  184.3018   3000
  211.4899   3000
  181.3735   3000
  184.7925   3000
  180.4712   3000
  182.2224   3000
  233.7338   3000
  186.7798   3000
  212.2115   3000
  195.8045   3000
  180.6597   3000
  225.4279   3000
  188.7460   3000
  190.3383   3000
  186.0298   3000
  194.4443   3000
  183.9921   3000
  187.7581   3000
  190.4333   3000
  185.1281   3000
  180.4462   3000
  189.0510   3000
  184.1188   3000
  178.5227   3000
  187.5537   3000
  184.2884   3000
  179.6260   3000
  178.9454   3000
  184.9896   3000
  197.4961   3000
  194.4425   3000
  243.7058   3000
  179.4709   3000
  173.4085   3000
  219.6615   3000
  212.8025   3000
  182.4090   3000
  195.4012   3000
  239.2099   3000
  193.2831   3000
  176.0336   3000
  211.4622   3000
  199.9265   3000
  188.5286   3000
  206.7628   3000
